dataset_id,subject_id,session_id,circuit_id,t_sec,dt_sec,spike_count,x_mtor_proxy,u_observer,condition,split
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.05,0.05,0,,-0.526933,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.1,0.05,0,,-0.599599,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.15,0.05,0,,-0.667831,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.2,0.05,1,,-0.731023,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.25,0.05,0,,-0.788615,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.3,0.05,0,,-0.840093,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.35,0.05,1,,-0.885003,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.4,0.05,0,,-0.922945,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.45,0.05,0,,-0.953583,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.5,0.05,0,,-0.976644,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.55,0.05,0,,-0.991923,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.6,0.05,0,,-0.999286,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.65,0.05,0,,-0.998667,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.7,0.05,0,,-0.990072,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.75,0.05,0,,-0.973576,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.8,0.05,1,,-0.949326,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.85,0.05,1,,-0.917537,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.9,0.05,1,,-0.878492,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,5.95,0.05,1,,-0.832537,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.0,0.05,0,,-0.78008,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.05,0.05,2,,-0.721586,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.1,0.05,0,,-0.657575,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.15,0.05,0,,-0.588615,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.2,0.05,0,,-0.515319,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.25,0.05,1,,-0.438335,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.3,0.05,0,,-0.358349,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.35,0.05,0,,-0.276069,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.4,0.05,0,,-0.192227,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.45,0.05,1,,-0.107566,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.5,0.05,0,,-0.022838,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.55,0.05,0,,0.061205,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.6,0.05,1,,0.143817,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.65,0.05,0,,0.224265,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.7,0.05,0,,0.301835,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.75,0.05,1,,0.375839,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.8,0.05,2,,0.445618,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.85,0.05,0,,0.510555,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.9,0.05,0,,0.570072,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,6.95,0.05,0,,0.623642,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.0,0.05,0,,0.670789,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.05,0.05,0,,0.711094,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.1,0.05,1,,0.7442,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.15,0.05,0,,0.769812,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.2,0.05,3,,0.787704,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.25,0.05,0,,0.797717,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.3,0.05,1,,0.799762,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.35,0.05,1,,0.79382,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.4,0.05,1,,0.779945,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.45,0.05,0,,0.758259,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.5,0.05,0,,0.728955,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.55,0.05,0,,0.692293,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.6,0.05,0,,0.648599,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.65,0.05,1,,0.59826,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.7,0.05,0,,0.541724,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.75,0.05,1,,0.479491,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.8,0.05,0,,0.412115,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.85,0.05,0,,0.340193,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.9,0.05,0,,0.264364,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,7.95,0.05,0,,0.185301,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.0,0.05,0,,0.103706,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.05,0.05,0,,0.020303,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.1,0.05,0,,-0.064169,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.15,0.05,0,,-0.148958,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.2,0.05,0,,-0.233313,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.25,0.05,0,,-0.316484,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.3,0.05,0,,-0.397734,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.35,0.05,1,,-0.476342,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.4,0.05,0,,-0.551608,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.45,0.05,1,,-0.622867,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.5,0.05,1,,-0.689484,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.55,0.05,1,,-0.750869,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.6,0.05,0,,-0.806477,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.65,0.05,0,,-0.855814,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.7,0.05,0,,-0.898443,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.75,0.05,0,,-0.933984,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.8,0.05,1,,-0.962123,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.85,0.05,0,,-0.98261,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.9,0.05,0,,-0.995262,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,8.95,0.05,1,,-0.999968,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.0,0.05,0,,-0.996686,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.05,0.05,1,,-0.985445,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.1,0.05,1,,-0.966345,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.15,0.05,0,,-0.939555,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.2,0.05,1,,-0.905313,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.25,0.05,0,,-0.863922,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.3,0.05,0,,-0.815752,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.35,0.05,0,,-0.761228,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.4,0.05,1,,-0.700835,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.45,0.05,0,,-0.635109,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.5,0.05,0,,-0.564634,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.55,0.05,0,,-0.490034,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.6,0.05,0,,-0.411972,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.65,0.05,0,,-0.331142,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.7,0.05,0,,-0.248259,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.75,0.05,0,,-0.164061,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.8,0.05,0,,-0.079294,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.85,0.05,0,,0.005289,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.9,0.05,0,,0.088938,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,9.95,0.05,1,,0.17091,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.0,0.05,0,,0.250477,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.05,0.05,0,,0.326933,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.1,0.05,1,,0.399599,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.15,0.05,0,,0.467831,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.2,0.05,1,,0.531023,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.25,0.05,1,,0.588615,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.3,0.05,3,,0.640093,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.35,0.05,0,,0.685003,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.4,0.05,1,,0.722945,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.45,0.05,0,,0.753583,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.5,0.05,0,,0.776644,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.55,0.05,1,,0.791923,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.6,0.05,2,,0.799286,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.65,0.05,0,,0.798667,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.7,0.05,1,,0.790072,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.75,0.05,2,,0.773576,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.8,0.05,1,,0.749326,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.85,0.05,3,,0.717537,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.9,0.05,1,,0.678492,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,10.95,0.05,0,,0.632537,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.0,0.05,0,,0.58008,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.05,0.05,0,,0.521586,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.1,0.05,0,,0.457575,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.15,0.05,0,,0.388615,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.2,0.05,0,,0.315319,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.25,0.05,1,,0.238335,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.3,0.05,1,,0.158349,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.35,0.05,0,,0.076069,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.4,0.05,1,,-0.007773,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.45,0.05,0,,-0.092434,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.5,0.05,0,,-0.177162,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.55,0.05,1,,-0.261205,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.6,0.05,0,,-0.343817,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.65,0.05,0,,-0.424265,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.7,0.05,2,,-0.501835,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.75,0.05,2,,-0.575839,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.8,0.05,1,,-0.645618,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.85,0.05,0,,-0.710555,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.9,0.05,2,,-0.770072,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,11.95,0.05,0,,-0.823642,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.0,0.05,0,,-0.870789,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.05,0.05,0,,-0.911094,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.1,0.05,1,,-0.9442,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.15,0.05,0,,-0.969812,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.2,0.05,0,,-0.987704,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.25,0.05,0,,-0.997717,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.3,0.05,2,,-0.999762,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.35,0.05,1,,-0.99382,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.4,0.05,0,,-0.979945,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.45,0.05,0,,-0.958259,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.5,0.05,0,,-0.928955,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.55,0.05,0,,-0.892293,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.6,0.05,0,,-0.848599,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.65,0.05,1,,-0.79826,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.7,0.05,1,,-0.741724,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.75,0.05,0,,-0.679491,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.8,0.05,1,,-0.612115,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.85,0.05,0,,-0.540193,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.9,0.05,1,,-0.464364,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,12.95,0.05,1,,-0.385301,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.0,0.05,1,,-0.303706,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.05,0.05,1,,-0.220303,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.1,0.05,1,,-0.135831,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.15,0.05,0,,-0.051042,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.2,0.05,1,,0.033313,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.25,0.05,0,,0.116484,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.3,0.05,0,,0.197734,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.35,0.05,0,,0.276342,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.4,0.05,0,,0.351608,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.45,0.05,0,,0.422867,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.5,0.05,1,,0.489484,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.55,0.05,0,,0.550869,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.6,0.05,1,,0.606477,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.65,0.05,0,,0.655814,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.7,0.05,1,,0.698443,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.75,0.05,1,,0.733984,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.8,0.05,2,,0.762123,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.85,0.05,0,,0.78261,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.9,0.05,0,,0.795262,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,13.95,0.05,0,,0.799968,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.0,0.05,2,,0.796686,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.05,0.05,2,,0.785445,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.1,0.05,0,,0.766345,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.15,0.05,0,,0.739555,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.2,0.05,0,,0.705313,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.25,0.05,0,,0.663922,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.3,0.05,0,,0.615752,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.35,0.05,0,,0.561228,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.4,0.05,0,,0.500835,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.45,0.05,0,,0.435109,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.5,0.05,0,,0.364634,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.55,0.05,0,,0.290034,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.6,0.05,1,,0.211972,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.65,0.05,1,,0.131142,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.7,0.05,0,,0.048259,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.75,0.05,1,,-0.035939,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.8,0.05,2,,-0.120706,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.85,0.05,0,,-0.205289,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.9,0.05,0,,-0.288938,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,14.95,0.05,0,,-0.37091,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.0,0.05,0,,-0.150477,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.05,0.05,0,,-0.226933,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.1,0.05,1,,-0.299599,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.15,0.05,0,,-0.367831,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.2,0.05,0,,-0.431023,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.25,0.05,0,,-0.488615,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.3,0.05,1,,-0.540093,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.35,0.05,1,,-0.585003,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.4,0.05,2,,-0.622945,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.45,0.05,2,,-0.653583,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.5,0.05,0,,-0.676644,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.55,0.05,0,,-0.691923,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.6,0.05,0,,-0.699286,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.65,0.05,1,,-0.698667,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.7,0.05,0,,-0.690072,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.75,0.05,1,,-0.673576,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.8,0.05,0,,-0.649326,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.85,0.05,0,,-0.617537,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.9,0.05,1,,-0.578492,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,15.95,0.05,0,,-0.532537,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.0,0.05,0,,-0.48008,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.05,0.05,1,,-0.421586,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.1,0.05,0,,-0.357575,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.15,0.05,0,,-0.288615,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.2,0.05,0,,-0.215319,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.25,0.05,0,,-0.138335,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.3,0.05,0,,-0.058349,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.35,0.05,0,,0.023931,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.4,0.05,1,,0.107773,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.45,0.05,0,,0.192434,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.5,0.05,1,,0.277162,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.55,0.05,0,,0.361205,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.6,0.05,0,,0.443817,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.65,0.05,0,,0.524265,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.7,0.05,0,,0.601835,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.75,0.05,0,,0.675839,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.8,0.05,0,,0.745618,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.85,0.05,0,,0.810555,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.9,0.05,0,,0.870072,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,16.95,0.05,0,,0.923642,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,17.0,0.05,1,,0.970789,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,17.05,0.05,0,,1.011094,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,17.1,0.05,1,,1.0442,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,17.15,0.05,1,,1.069812,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,17.2,0.05,1,,1.087704,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,17.25,0.05,0,,1.097717,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,17.3,0.05,0,,1.099762,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,17.35,0.05,0,,1.09382,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,17.4,0.05,1,,1.079945,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,17.45,0.05,2,,1.058259,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,17.5,0.05,0,,1.028955,visual_stim,valid
allen_vcnp_v2,mouse_demo,session_demo_02,unit_002,17.55,0.05,0,,0.992293,visual_stim,valid
